新浪网,15k-30k,经验1-3年 / 本科,"“大公司,班车,健身房”",数据挖掘工程师,北京·海淀区
天翼征信有限公司,10k-20k,经验1-3年 / 本科,"“平台好,发展空间广,公司氛围好”",数据挖掘工程师,北京·海淀区
InnoTREE,25k-38k,经验3-5年 / 本科,“团队优秀，Google背景创始人”,数据挖掘工程师,北京·海淀区
融之家,15k-25k,经验3-5年 / 本科,"“餐补,美女鼓励师,零食多多”",数据挖掘工程师,北京·海淀区
无秘,25k-50k,经验3-5年 / 硕士,"“高速成长,核心团队”",高级算法与数据挖掘工程师,北京·海淀区
糖豆,30k-60k,经验3-5年 / 本科,"“蓝海领域,追求极致,弹性工作,六险一金”",数据挖掘工程师/专家,北京·学院路
掌门集团,25k-30k,经验3-5年 / 本科,"“父母工资,12+年休,定期体检,清明五天假”",数据挖掘工程师,北京·学院路
金山办公软件,20k-40k,经验3-5年 / 本科,"“年终奖,六险一金,食堂,健身房”",自然语言处理工程师/数据挖掘工程师,北京·学院路
好未来,15k-30k,经验3-5年 / 本科,“大平台，在线教育，人工智能”,AI Lab-数据挖掘工程师,北京·学院路
蚂蚁金服集团,20k-40k,经验不限 / 不限,"“股票期权,技术挑战,福利齐全,职位机遇”",蚂蚁金服-数据挖掘专家-安全基础平台,北京·学院路
博雅成信,10k-15k,经验1-3年 / 本科,“平台大”,数据挖掘工程师,北京·学院路
美团点评,15k-30k,经验1-3年 / 本科,"“重点业务,成长空间大”",餐饮生态数据挖掘工程师-成都,北京·学院路
车联天下,20k-30k,经验3-5年 / 本科,"“六险一金,弹性时间,春节长假”",数据挖掘专家,北京·学院路
魔蝎科技,15k-25k,经验3-5年 / 本科,"“年底多薪,技术大牛,氛围活跃”",中高级数据挖掘工程师,北京·学院路
蔷薇控股,20k-40k,经验3-5年 / 硕士,"“股东背景强,管理规范,薪资优渥,工作环境好”",数据挖掘与量化分析师,北京·学院路
慕课网,15k-25k,经验3-5年 / 不限,"“时间自由,分成收益,持续分成”",数据挖掘/讲师,北京·学院路
安居客,18k-25k,经验3-5年 / 本科,"“优秀团队,算法、工程”",高级数据挖掘工程师,北京·学院路
新东方教育行业研究院,18k-35k,经验1-3年 / 硕士,"“集团背景,年15薪,福利多多”",数据挖掘工程师,北京·学院路
狗尾草智能科技,15k-30k,经验3-5年 / 本科,"“年终多薪,两次调薪,项目奖金,车补餐补”",数据挖掘工程师,北京·学院路
深睿医疗,25k-40k,经验1-3年 / 硕士,"“大牛,人性化管理,靠谱团队,技术氛围好”",数据挖掘/推荐算法工程师,北京·学院路
金山办公软件,15k-30k,经验不限 / 不限,"“年终奖,免费食堂,健身房,自由环境”",数据挖掘开发工程师,北京·上地
无秘,25k-50k,经验3-5年 / 硕士,“公司高速成长，与优秀人共事”,高级算法与数据挖掘工程师,北京·上地
太合娱乐,15k-20k,经验3-5年 / 本科,"“平台大,项目好,团队优秀,环境优美”",数据挖掘工程师,北京·上地
博雅成信,20k-30k,经验3-5年 / 本科,“【双休】【BAT团队】【大平台】【晋升快】”,高级数据挖掘工程师,北京·上地
上海晋景数据,20k-30k,经验1-3年 / 本科,"“高薪资,技术型公司”",中级数据挖掘工程师,北京·上地
马上金融,18k-35k,经验3-5年 / 硕士,“持牌消费金融、大数据、AI、薪酬福利”,数据挖掘工程师,北京·上地
广州银行信用卡中心,20K-32K,经验3-5年 / 本科,"“消费金融,零售信贷,海量数据,快速发展”",数据挖掘经理,北京·上地
多点Dmall,15k-25k,经验1-3年 / 本科,“数据挖掘”,数据挖掘工程师,北京·上地
洋码头,15k-30k,经验3-5年 / 本科,“技术大牛 团队优秀 发展空间大”,数据挖掘/算法工程师,北京·上地
鼎阅,15k-30k,经验3-5年 / 本科,"“16薪,出国游,各种补助,年底奖金”",数据挖掘工程师,北京·上地
多盟,4k-8k,经验不限 / 本科,"“六险一金,年底双薪,带薪年假,绩效奖金”",数据挖掘实习生,北京·上地
蚂蚁金服集团,20k-40k,经验3-5年 / 本科,"“股票期权,技术挑战,福利齐全,职位机遇”",iDST-翻译技术-数据挖掘专家,北京·上地
阅文集团,25k-40k,经验5-10年 / 本科,"“平台大,福利好,技术牛人多”",数据挖掘专家,北京·上地
爱奇艺,30k-40k,经验不限 / 本科,“接触大数据、机器学习、深度学习”,数据挖掘算法高级工程师,北京·上地
精真估,3k-6k,经验不限 / 硕士,"“易车网旗下,五险一金,带薪休假,旅游团建”",数据挖掘实习生,北京·上地
饿了么,18k-30k,经验1-3年 / 本科,“标配Mac，人体力学座椅，广阔的学习空间”,资深算法工程师（搜索推荐）,上海·金沙江路
ZAKER,13k-25k,经验3-5年 / 本科,"“晋升空间大,优秀的团队”",推荐算法产品经理,上海·金沙江路
网易游戏,15k-25k,经验1-3年 / 本科,"“核心数据部,发展空间大,技术牛人多,薪资福利好”",游戏推荐算法工程师,上海·金沙江路
百度,20k-40k,经验3-5年 / 本科,“核心产品”,百度贴吧推荐架构高级研发工程师​,上海·金沙江路
小米,25k-40k,经验3-5年 / 本科,"“核心团队,大平台”",【新业务】推荐算法高级工程师,上海·金沙江路
美团点评,18k-36k,经验1-3年 / 硕士,“弹性工作”,搜索算法工程师（搜索推荐智能技术中心）,上海·金沙江路
豆果美食,10k-20k,经验3-5年 / 本科,"“职位晋升,大咖云集,良好氛围,职业发展”",搜索/个性化推荐产品经理,上海·金沙江路
马蜂窝,18k-25k,经验5-10年 / 本科,"“核心无线,核心内容,Mac办公,六险一金”",推荐系统产品经理（信息流）,上海·金沙江路
Cloudin云英,30k-40k,经验3-5年 / 本科,"“高薪,福利好,领导棒,平台前景好”",高级搜索推荐工程师  ,上海·金沙江路
欢网科技,15k-20k,经验3-5年 / 本科,"“五险一金,员工出游,节假福利,带薪病假”",大数据研发工程师（推荐系统方向）,上海·金沙江路
猪八戒网,13k-20k,经验3-5年 / 本科,"“独角兽企业,六险一金,技术大牛,团队氛围”",数据科学家（推荐算法）,上海·金沙江路
搜狐集团,25k-50k,经验5-10年 / 本科,“好团队”,视频-产品技术中心-推荐系统研发主管,上海·金沙江路
新浪网,20k-30k,经验3-5年 / 本科,“大平台牛人多”,推荐引擎高级系统开发工程师,上海·金沙江路
茄子快传,20k-40k,经验3-5年 / 本科,"“14亿用户,国际互联网,福利完善,氛围活跃”",资深推荐策略产品经理,上海·金沙江路
陌陌,25k-50k,经验3-5年 / 本科,"“核心团队,技术氛围浓”",高级推荐引擎开发工程师,上海·金沙江路
小米,20k-40k,经验1-3年 / 本科,"“核心团队,大平台”",推荐算法高级工程师-新业务,北京·西三旗
饿了么,35k-45k,经验3-5年 / 本科,“可充分发挥并展现你才能的平台”,高级算法专家（搜索推荐）,北京·西三旗
荔枝,15k-30k,经验3-5年 / 本科,“亿级用户产品，技术大牛多，福利超棒！”,数据挖掘工程师（推荐方向）,北京·西三旗
阿里文娱,20k-40k,经验3-5年 / 本科,"“平台大,机会多,技术大牛,薪资福利”",优酷-个性化推荐算法高级工程师/技术专家,北京·西三旗
丝路天地,15k-30k,经验3-5年 / 本科,"“环境高大上,妹子多,无限量茶点”",产品经理（个性化推荐方向）,北京·西三旗
新浪微博,30k-50k,经验不限 / 本科,"“弹性工作,核心部门,氛围好”",视频推荐算法研发工程师,北京·西三旗
美团点评,25k-50k,经验3-5年 / 硕士,"“弹性工作,商业保险”",资深推荐算法研发（搜索推荐智能技术中心）,北京·西三旗
腾讯,25K-50K,经验3-5年 / 本科,“海量数据机器学习深度学习”,推荐算法高级工程师,北京·西三旗
随手科技,10k-20k,经验1-3年 / 本科,"“互联网金融,平台好,成长快,氛围好”",推荐算法工程师（精准营销）,北京·西三旗
马蜂窝,10k-20k,经验1-3年 / 本科,“蚂蜂窝主APP”,搜索推荐运营,北京·西三旗
网易,20k-40k,经验3-5年 / 硕士,"“重点业务,牛人云集”",推荐算法高级工程师-短视频方向,北京·西三旗
陌陌,18k-35k,经验3-5年 / 本科,"“空间大,核心团队”",产品经理（个性化推荐）,北京·西三旗
搜狐集团,10k-20k,经验3-5年 / 本科,“大平台 15天年假 弹性工作制 氛围好”,推荐引擎开发工程师,北京·西三旗
腾讯,20k-40k,经验3-5年 / 本科,“微信大平台”,WXG08-113 微信搜索推荐后台开发高级工程师,北京·西三旗
360,25k-50k,经验1-3年 / 本科,“发展空间”,视觉学习算法工程师（广告推荐方向）,北京·西三旗
Quantex,20k-40k,经验3-5年 / 本科,"“人工智能,研发部,对接美国”",推荐系统数据科学家/产品经理,北京·西直门
北京国鼎源创智能科技有限公司,30k-40k,经验3-5年 / 本科,"“公司前景好,平台不错,全球性数据”",资深搜索推荐,北京·西直门
今日头条,25k-40k,经验1-3年 / 本科,“六险一金，高薪期权，弹性工作，免费三餐，职业大牛，晋升空间，团队氛围好”,推荐算法高级工程师-短视频方向,北京·西直门
蚂蚁金服集团,25k-45k,经验3-5年 / 本科,"“蚂蚁金服,股票期权,年终奖”",搜索推荐算法专家-p6\P7-蚂蚁金服财富,北京·西直门
新浪微博,30k-50k,经验5-10年 / 本科,“开放社交top1 上市公司 大平台福利”,高级推荐策略产品经理,北京·西直门
趣头条,30k-40k,经验3-5年 / 本科,"“创业平台,16薪,发展空间大,氛围好”",推荐策略高级产品经理,北京·西直门
小米,25k-50k,经验3-5年 / 本科,"“期权激励,平台大,扁平管理,牛人多”",推荐算法工程师（短视频）,北京·西直门
看点视频,20k-40k,经验3-5年 / 本科,"“推荐算法,人工智能,海量数据”",高级产品经理（推荐算法）,北京·西直门
人人车,25k-35k,经验3-5年 / 本科,“前景好，发展迅速”,高级策略产品经理—推荐模型,北京·西直门
美团点评,15k-25k,经验1-3年 / 本科,“互联网平台”,资深产品运营(个性化推荐方向）,北京·西直门
运满满,25k-50k,经验5-10年 / 本科,"“行业独角兽,团队氛围佳”",产品专家（策略/推荐/排序/调度）,北京·西直门
杭州嗨趣网络,16k-22k,经验3-5年 / 不限,"“五险一金,有薪年假,团餐旅游,节假日福利”",个性化推荐算法工程师,北京·西直门
考拉FM,20k-30k,经验3-5年 / 本科,"“五险一金,年终奖,绩效奖金,带薪年假”",策略产品经理（搜索、推荐方向）,北京·西直门
百度,15k-25k,经验1-3年 / 本科,"“发展空间大,绩效加薪,股票期权,免费班车”",地图内容生态部_推荐算法工程师,北京·西直门
阿里巴巴移动事业群-UC,15k-30k,经验5-10年 / 本科,“行业前沿 免费三餐 福利丰厚”,阿里移动国际-技术专家（推荐/搜索引擎领域）,北京·西直门
人人车,25k-50k,经验3-5年 / 本科,“年底双薪 独角兽企业 万人集团规模”,资深策略产品经理—推荐模型,北京·北苑
宝象投资控股集团有限公司,10k-20k,经验3-5年 / 本科,"“部门氛围好,平台稳定,发展好”",运营经理（好友推荐方向）,北京·北苑
久邦GOMO,15k-30k,经验3-5年 / 本科,"“海外市场,项目奖金,技术氛围,交通便利”",推荐算法工程师（音乐APP）,北京·北苑
新浪微博,30k-50k,经验3-5年 / 硕士,“股票 出境游 开放社交TOP1”,算法工程师（搜索、推荐、广告方向）,北京·北苑
搜狐集团,50k-100k,经验5-10年 / 硕士,“好团队”,视频-产品技术中心-个性推荐算法经理/总监,北京·北苑
网易,18k-28k,经验3-5年 / 本科,"“高增长项目,高素质团队,授权空间大,多月奖金”",推荐策略产品经理-短视频,北京·北苑
百度,25K-40K,经验1-3年 / 本科,"“发展空间大,待遇好”",百度糯米_检索推荐策略研发工程师,北京·北苑
腾讯,30k-60k,经验5-10年 / 硕士,“微信大平台”,WXG08-121 微信搜索推荐机器学习专家工程师,北京·北苑
西安团创网络科技有限公司,15k-28k,经验1-3年 / 本科,“年薪16薪”,游戏推荐算法,北京·北苑
今日头条,6k-9k,经验1年以下 / 本科,“六险一金，免费三餐，租房补贴，团队氛围好”,国际化内容推荐优化专员-葡语,北京·北苑
知乎,30k-50k,经验5-10年 / 本科,“六险一金，弹性工作，自助三餐等”,推荐算法leader（知识市场）,北京·北苑
唯品会,25k-40k,经验5-10年 / 本科,“免费三餐 有竞争力薪酬”,C++后台开发工程师（实时推荐系统方向）,北京·北苑
美团点评,20K-40K,经验3-5年 / 本科,“geek，团队氛围很好，靠谱领导”,高级测试开发（搜索推荐方向）,北京·北苑
Yi+,18k-35k,经验3-5年 / 本科,"“股票期权,绩效奖金,技术大牛,弹性工作”",Python开发工程师（推荐系统）,北京·北苑
饿了么,28k-35k,经验5-10年 / 本科,“商业保险、与众不同的带薪假期、股票期权”,后端架构师（搜索推荐广告）,北京·北苑
百度,15k-30k,经验不限 / 本科,"“平台空间大,福利待遇好,技术大牛,朝阳产业”",大数据部_云推荐产品经理（深圳）,深圳·南山区
今日头条,6k-9k,经验1年以下 / 本科,“六险一金，免费三餐，租房补贴，休闲下午茶”,国际化内容推荐优化专员 - 印尼语,深圳·南山区
网易,20k-30k,经验3-5年 / 本科,“优秀团队 上升空间 年底双薪 多月奖金”,推荐策略高级产品经理,深圳·南山区
悠易,15k-28k,经验1-3年 / 本科,"“六险一金,海外年会,扁平管理,期权”",产品经理 广告平台 广告推荐系统 广告投放,深圳·南山区
饿了么,28k-35k,经验5-10年 / 本科,“商业保险、与众不同的带薪假期、股票期权”,后端架构师（搜索推荐广告）,深圳·南山区
小影微视频,15k-30k,经验3-5年 / 本科,"“短视频,高增长”",内容推荐策略运营经理,深圳·南山区
小米,18k-35k,经验3-5年 / 本科,“MIOT”,MIOT-智能家庭（数据与推荐方向）-产品经理,深圳·南山区
皇包车,18k-36k,经验3-5年 / 本科,"“年终奖金,加班补贴,五险一金”",搜索推荐策略产品经理,深圳·南山区
重庆融特通信技术有限公司,4k-8k,经验不限 / 本科,"“双休,五险,绩效奖金,餐补”",内容运营（资讯个性化推荐）,深圳·南山区
汽车之家,14k-20k,经验3-5年 / 本科,“福利待遇好，团队氛围好”,策略产品经理（推荐算法）,深圳·南山区
英威诺,15k-30k,经验1-3年 / 本科,"“平台棒,发展好,待遇好,氛围好”",产品经理（海外个性化推荐方向）,深圳·南山区
PPTV聚力,10k-15k,经验1-3年 / 本科,"“年底奖金,带薪休假,免费早餐,加班餐”",策略产品经理（视频入口推荐互动向）,深圳·南山区
乐视,15k-30k,经验3-5年 / 本科,“推荐算法，技术成长快”,推荐开发工程师（C++）,深圳·南山区
凤凰网,25k-45k,经验3-5年 / 本科,"“技术驱动,靠谱团队,技术大牛,结果导向”",推荐系统高级JAVA研发工程师,深圳·南山区
健康160（原就医160）,20k-25k,经验3-5年 / 本科,"“上市企业,平台大,周末双休,法定节假日”",Java高级工程师（推荐系统）,深圳·南山区
塔塔 TCS,25k-40k,经验5-10年 / 本科,"“大型平台,福利保障好,流程规范高,项目稳定”",C/C++ 系统架构师,上海·浦东新区
亦云,15k-25k,经验3-5年 / 本科,“奖项激励多，晋升空间大，技术氛围好”,中/高级C开发工程师（云平台开发及维护方向）,上海·浦东新区
上海天存信息,15k-20k,经验1-3年 / 本科,"“不加班,有带教,福利全”",C/C++开发工程师,上海·浦东新区
DSG,6k-8k,经验1-3年 / 本科,“待遇优厚”,C/C++研发工程师,上海·浦东新区
比托邦,8k-15k,经验3-5年 / 本科,"“创业团队,发展空间大,一言不合,就发红包”",(V)C/C++开发工程师,上海·浦东新区
中国网安,10k-20k,经验3-5年 / 本科,"“班车,高温假,绩效奖金,餐补”",C/C++开发工程师,上海·浦东新区
上海移云信息科技有限公司,8k-15k,经验1-3年 / 本科,"“带薪年假,绩效奖金”",C/C++开发工程师,上海·浦东新区
宜高美,10k-20k,经验5-10年 / 本科,“无人驾驶项目 年终奖 项目奖 年底双薪”,C/C++ Expert/ Architect C/C++专家/ 架构师,上海·浦东新区
小马股份,10k-15k,经验3-5年 / 本科,"“C开发,C++开发,技术难度高”",C/C++高级开发工程师,上海·浦东新区
新界,15k-22k,经验3-5年 / 不限,"“双休,餐补,弹性工作,加班补助”",C/C++ 中级工程师,上海·浦东新区
平欣电子,6k-12k,经验1-3年 / 本科,"“五险一金,领导大牛,出差补贴”",C开发工程师,上海·浦东新区
空车位,20k-40k,经验5-10年 / 本科,"“发展空间,福利待遇”",高级C/C++开发工程师,上海·浦东新区
驱动人生,10k-20k,经验1-3年 / 大专,“上市公司 行业标兵 薪酬待遇”,服务器开发工程师 C/C++,上海·浦东新区
汇合营销,8k-12k,经验1-3年 / 大专,"“五险一金,每年旅游,员工体检,年终奖”",C/C++工程师,上海·浦东新区
企鹅创新,25k-40k,经验5-10年 / 本科,"“大牛,期权,弹性工作”",c/c++，cuda，opencv高级软件工程师,上海·浦东新区
perfma,15k-30k,经验3-5年 / 不限,"“有优秀团队,发展空间大,工作环境好”",C/C++开发工程师,杭州·西溪
沐融科技,8K-15K,经验1-3年 / 本科,"“福利待遇好,个人发展好”",C/C++中级开发工程师（银行软件）广州,杭州·西溪
讯联数据,8k-15k,经验不限 / 本科,“奖金，旅游，健康计划，期权，落户等”,C/C++开发工程师,杭州·西溪
趣游（厦门）科技有限公司,7k-12k,经验不限 / 不限,"“项目靠谱,团队融洽,成长空间大,五险一金”",C/C++服务器程序员,杭州·西溪
三才脉度,10k-20k,经验不限 / 本科,"“学习机会多,晋升空间大,股权激励”",C/C++开发工程师,杭州·西溪
九洲华正,8k-10k,经验1-3年 / 本科,"“平台好,福利好,团队nic”",C/C++软件工程师,杭州·西溪
融联网络,6k-8k,经验1-3年 / 本科,"“大牛多,办公环境好,福利好”",C/C++开发工程师,杭州·西溪
恒生电子,15k-25k,经验3-5年 / 本科,"“双休,六险一金,弹性考勤”",高级C/C++开发工程师（资产管理事业部研一）,杭州·西溪
360,15k-30k,经验3-5年 / 本科,“全额试用期 免费三餐 弹性工作 健身房等”,C/C++(Linux),杭州·西溪
思华科技,15k-25k,经验1-3年 / 本科,“六险一金 带薪病事假”,Linux C/C++高级软件工程师,杭州·西溪
北京八维研修学院,6k-12k,经验不限 / 本科,"“五险一金,饭补”",c语言讲师,杭州·西溪
竞技世界,20k-30k,经验3-5年 / 本科,"“带薪年假,年终奖,交通补助,交通补助”",高级平台应用工程师(C/C++),杭州·西溪
京东商城,15k-25k,经验3-5年 / 本科,"“薪资高,五险一金,免费班车”",C/C++音频算法工程师,杭州·西溪
平欣电子,7k-14k,经验1-3年 / 本科,“扁平化管理、领导好、福利多多”,C开发工程师,杭州·西溪
上海中软华腾软件系统有限公司,20k-25k,经验5-10年 / 本科,“项目经理 Unix C 金融”,C开发项目经理（Unix.C）,杭州·西溪
沐融科技,6k-10k,经验1-3年 / 本科,"“个人发展,公司前景,团队氛围”",C语言金融软件开发工程师（武汉）,武汉·光谷
恒生电子,10k-20k,经验3-5年 / 本科,"“五险一金,餐饮补贴,年终奖金,交通补贴”",高级C实施工程师-上海（银行财资）,武汉·光谷
三汇信息,5k-10k,经验1-3年 / 本科,“五险一金，双休，免费午餐，免费班车”,C,武汉·光谷
广州志远电子科技有限公司,10k-15k,经验1-3年 / 本科,"“各种补贴,奖金等”",C/C++高级开发工程师,武汉·光谷
北信源,6k-9k,经验1-3年 / 不限,"“弹性时间,五险一金,福利待遇好,发展空间大”",C/C++软件工程师,武汉·光谷
燃网络,4k-6k,经验1年以下 / 大专,"“年底双薪,双休,五险一金,包住”",C语言/ios/安卓软件开发实习生(地铁口）,武汉·光谷
大名软件,10k-18k,经验5-10年 / 本科,"“弹性工作,周末双休,年度旅游,五险一金”",C/C++项目经理,武汉·光谷
锦玉山河,6k-12k,经验1-3年 / 不限,“创始员工、待遇优厚+分红+期权、弹性工作”,C/C++工程师(Cocos2D-X),武汉·光谷
金科联信,8k-12k,经验1-3年 / 本科,"“薪资岗晋升,绩效奖金,节日礼物,发展空间大”",C开发,武汉·光谷
量创,10k-20k,经验1-3年 / 本科,"“五险一金,绩效奖金,定期体检”",C/C++,武汉·光谷
简网科技,20k-30k,经验不限 / 不限,“五险一金，股票期权，五天工作制”,C（研发工程师）,武汉·光谷
九方互动,6k-12k,经验1-3年 / 不限,"“五险一金,年终奖,定期体检,员工旅游”",C/C++工程师,武汉·光谷
北京八维研修学院,10K-15K,经验1-3年 / 本科,"“五险一金,带薪年假”",c语言讲师/助教,武汉·光谷
韵成科技,10k-18k,经验不限 / 本科,"“linux,网络安全,pytho,大数据”",C,武汉·光谷
新浪网,14k-28k,经验1-3年 / 本科,“大平台”,C语言开发工程师,武汉·光谷
星云,15k-22k,经验1-3年 / 本科,"“期权激励,发展空间大,弹性上班,扁平管理”",C/C++工程师,深圳·科技园
微拍堂,15k-25k,经验1-3年 / 大专,"“六险一金,双休,全勤奖金,餐饮补贴”",产品经理（to c）,深圳·科技园
御付科技,5k-9k,经验3-5年 / 本科,"“五险一金,带薪年假,双休”",C语言开发工程师,深圳·科技园
互信互通,8K-15K,经验3-5年 / 本科,"“五险一金,节日福利,定期体检”",C/C++开发工程师,深圳·科技园
神探,20k-30k,经验5-10年 / 硕士,"“人工智能,中科院平台,优秀团队,丰厚期权”",高级C/C++开发工程师,深圳·科技园
凯立德,7k-14k,经验1-3年 / 大专,“薪资福利好”,C/C++应用开发工程师,深圳·科技园
利盟科技,5k-8k,经验1-3年 / 不限,"“双休,社保,前景无限”",C/C++软件工程师,深圳·科技园
澳柯网信,10k-20k,经验不限 / 本科,“与技术大牛一起做国际范的软件”,C/C++软件工程师,深圳·科技园
175平台,6k-10k,经验1-3年 / 大专,"“五险一金,餐饮补贴,绩效奖金,员工旅游”",C/C++开发工程师,深圳·科技园
伟思医疗,7k-14k,经验不限 / 本科,"“五险一金,节假日福利”",c/c++开发工程师,深圳·科技园
Airfot.,9k-13k,经验1-3年 / 不限,"“五险一金,满勤,餐补,交通补助”",C/C++/C#软件开发工程师,深圳·科技园
编玩边学,7k-10k,经验1-3年 / 本科,"“五险一金,餐饮补贴,节日福利,股票期权”",c/c++课程设计,深圳·科技园
广州国开信息科技有限公司,15k-20k,经验3-5年 / 本科,"“奖金,各项补贴”",C/C++开发工程师,深圳·科技园
Kdan Mobile,8K-15K,经验不限 / 不限,“本公司制度健全、福利完善、期待你的加入。”,C/C++工程师,深圳·科技园
三茗科技（836595）,8k-16k,经验不限 / 本科,“平台广阔”,C/C++开发工程师,深圳·科技园
三茗科技（836595）,8k-16k,经验不限 / 本科,“平台广阔”,C/C++开发工程师,西安·唐延路
华为技术有限公司,20k-40k,经验5-10年 / 本科,“华为给你一个实现梦想的平台”,C/C++软件开发,西安·唐延路
成都零起点科技,3k-6k,经验应届毕业生 / 大专,“带薪年假社保加班补助年度旅游”,C、COBOL开发工程师,西安·唐延路
通联金融,10k-15k,经验3-5年 / 本科,“平台稳定 互联网金融 行业第二”,高级C语言开发工程师（南昌）,西安·唐延路
普元,8k-15k,经验1-3年 / 本科,“金融”,C语言开发工程师,西安·唐延路
滴滴出行,20k-40k,经验3-5年 / 本科,“期权激励，六险一金，靠谱团队，福利最全”,滴滴杭州-数据架构研发工程师（C/C++方向）,西安·唐延路
北京雷石公司,9k-18k,经验3-5年 / 本科,“互联网行业，业内最大供应商！”,C/C++应用研发工程师,西安·唐延路
旗帜股份,12k-18k,经验3-5年 / 本科,"“金融IT,银行项目,公司平台大,薪酬有竞争”",C语言中高级开发工程师,西安·唐延路
锦玉山河,12k-16k,经验3-5年 / 不限,“创始员工、待遇优厚+分红+期权、弹性工作”,C/C++主程,西安·唐延路
苏州同济金融科技研究院,8k-16k,经验不限 / 不限,"“高成长空间,福利好”",Go/C/C++语言开发工程师,西安·唐延路
铃声多多,10K-20K,经验1年以下 / 本科,"“漂亮妹子多,自由不加班,年度国际游”",c/c++工程师,西安·唐延路
北京天融信公司,6k-12k,经验1-3年 / 本科,"“VPN,linux,C,网络安全”",Linux C开发工程师,西安·唐延路
擎天柱,10k-20k,经验1-3年 / 本科,"“技能培训,分享讲座,周末双休,氛围好”",C/C++游戏服务器开发,西安·唐延路
北京八维研修学院,8k-10k,经验1年以下 / 本科,"“五险一金,绩效奖金,带薪年假,节日福利”",C程序设计讲师,西安·唐延路
魔方互联,9k-12k,经验1-3年 / 本科,"“全额缴纳,氛围轻松,弹性工作”",初级软件开发工程师（C/C++）,西安·唐延路
Face++,20k-40k,经验3-5年 / 本科,"“平台好,技术大牛多”",C/C++开发工程师,北京·中关村
荔枝,10k-20k,经验3-5年 / 大专,“技术牛人多，高并发，绩效奖金高！”,C/C++开发工程师,北京·中关村
广州洲聚,18k-24k,经验3-5年 / 本科,"“扁平化管理,年底双薪,下午茶,大牛团队”",c/c++开发工程师,北京·中关村
云知声,15k-25k,经验3-5年 / 本科,"“人工智能,五险一金,弹性双休,前沿行业”",C开发工程师J10053,北京·中关村
华夏创新,8k-16k,经验1-3年 / 本科,"“研发大牛多,薪资待遇高,能力成长快,公司前景好”",C开发工程师,北京·中关村
腾讯,16k-32k,经验不限 / 本科,“大平台”,腾讯云C/C++开发工程师,北京·中关村
深思数盾,10k-20k,经验3-5年 / 本科,"“学习空间大,公司前景好,发展广阔,福利待遇优”",C/C++开发工程师,北京·中关村
深信服科技集团,12k-24k,经验1-3年 / 本科,"“超多福利,扁平化管理,朝阳行业,晋升快”",Linux C/C++开发工程师,北京·中关村
商汤科技,15k-30k,经验1-3年 / 本科,"“独角兽企业,技术大牛,公司前景”",C语言开发工程师,北京·中关村
兜乐科技,8k-15k,经验不限 / 大专,"“薪酬高,福利好,公司稳定,发展平台”",C，C语言软件开发工程师,北京·中关村
欢聚时代（YY Inc）,15k-25k,经验3-5年 / 本科,"“福利多,平台大”",linux c/c++工程师 (MJ000586),北京·中关村
瞬联软件科技（北京）有限公司,10k-15k,经验1-3年 / 本科,"“五险一金,带薪年假,弹性工作,氛围自由”",C软件开发工程师,北京·中关村
先安科技,10k-15k,经验3-5年 / 本科,"“六险一金,双休不加班,定期体检,超长春节假”",C/C++开发工程师,北京·中关村
纽菲斯信息科技,10k-20k,经验不限 / 硕士,"“高薪水,少加班,过节费,老板重技术”",C/C++研发工程师,北京·中关村
武汉安天,10k-15k,经验3-5年 / 本科,"“五险一金,双休,免费体检,年底双薪”",c/c++ 高级软件工程师,北京·中关村
Face++,20k-40k,经验3-5年 / 本科,"“平台好,技术大牛多”",C/C++开发工程师,北京·中关村
荔枝,10k-20k,经验3-5年 / 大专,“技术牛人多，高并发，绩效奖金高！”,C/C++开发工程师,北京·中关村
广州洲聚,18k-24k,经验3-5年 / 本科,"“扁平化管理,年底双薪,下午茶,大牛团队”",c/c++开发工程师,北京·中关村
云知声,15k-25k,经验3-5年 / 本科,"“人工智能,五险一金,弹性双休,前沿行业”",C开发工程师J10053,北京·中关村
华夏创新,8k-16k,经验1-3年 / 本科,"“研发大牛多,薪资待遇高,能力成长快,公司前景好”",C开发工程师,北京·中关村
腾讯,16k-32k,经验不限 / 本科,“大平台”,腾讯云C/C++开发工程师,北京·中关村
深思数盾,10k-20k,经验3-5年 / 本科,"“学习空间大,公司前景好,发展广阔,福利待遇优”",C/C++开发工程师,北京·中关村
深信服科技集团,12k-24k,经验1-3年 / 本科,"“超多福利,扁平化管理,朝阳行业,晋升快”",Linux C/C++开发工程师,北京·中关村
商汤科技,15k-30k,经验1-3年 / 本科,"“独角兽企业,技术大牛,公司前景”",C语言开发工程师,北京·中关村
兜乐科技,8k-15k,经验不限 / 大专,"“薪酬高,福利好,公司稳定,发展平台”",C，C语言软件开发工程师,北京·中关村
欢聚时代（YY Inc）,15k-25k,经验3-5年 / 本科,"“福利多,平台大”",linux c/c++工程师 (MJ000586),北京·中关村
瞬联软件科技（北京）有限公司,10k-15k,经验1-3年 / 本科,"“五险一金,带薪年假,弹性工作,氛围自由”",C软件开发工程师,北京·中关村
先安科技,10k-15k,经验3-5年 / 本科,"“六险一金,双休不加班,定期体检,超长春节假”",C/C++开发工程师,北京·中关村
纽菲斯信息科技,10k-20k,经验不限 / 硕士,"“高薪水,少加班,过节费,老板重技术”",C/C++研发工程师,北京·中关村
